air5
ChemNonEq1T
2 2 5 7 2
p Te cp h mu lambda
63	4.21847e-12	1.11931e-05	0.00355422	0.788218	0.208216	1.00E+06	1750
64	6.70736e-12	1.43175e-05	0.00388002	0.788054	0.208051	1.00E+06	1775
65	1.05289e-11	1.81894e-05	0.00422517	0.78788		0.207876	1.00E+06	1800
66	1.63258e-11	2.29579e-05	0.00459008	0.787696	0.207691	1.00E+06	1825
67	2.50174e-11	2.87951e-05	0.00497511	0.787501	0.207495	1.00E+06	1850
68	3.79047e-11	3.58994e-05	0.00538057	0.787296	0.207288	1.00E+06	1875
69	5.68092e-11	4.44977e-05	0.00580678	0.787079	0.20707		1.00E+06	1900
70	8.42562e-11	5.4849e-05	0.00625401	0.786851	0.20684		1.00E+06	1925
71	1.23714e-10	6.72468e-05	0.00672249	0.786612	0.206598	1.00E+06	1950
72	1.799e-10	8.20226e-05	0.00721243	0.786361	0.206344	1.00E+06	1975
73	2.59178e-10	9.9549e-05	0.00772399	0.786099	0.206078	1.00E+06	2000
74	3.70056e-10	0.000120243	0.00825734	0.785824	0.205799	1.00E+06	2025
75	5.23822e-10	0.00014457	0.00881256	0.785537	0.205506	1.00E+06	2050
76	7.35326e-10	0.000173047	0.00938975	0.785237	0.2052		1.00E+06	2075
77	1.02397e-09	0.000206245	0.00998894	0.784924	0.204881	1.00E+06	2100
78	1.41489e-09	0.000244794	0.0106101	0.784598	0.204547	1.00E+06	2125
79	1.94048e-09	0.000289386	0.0112533	0.784259	0.204198	1.00E+06	2150
80	2.64214e-09	0.000340779	0.0119185	0.783906	0.203835	1.00E+06	2175
81	3.57247e-09	0.0003998	0.0126054	0.783539	0.203455	1.00E+06	2200
82	4.79789e-09	0.000467347	0.0133142	0.783158	0.20306		1.00E+06	2225
83	6.40173e-09	0.000544397	0.0140444	0.782763	0.202648	1.00E+06	2250
84	8.48796e-09	0.000632002	0.0147961	0.782352	0.20222		1.00E+06	2275
85	1.11855e-08	0.000731298	0.0155689	0.781927	0.201773	1.00E+06	2300
86	1.46535e-08	0.000843507	0.0163627	0.781485	0.201308	1.00E+06	2325
87	1.90872e-08	0.000969935	0.017177	0.781028	0.200825	1.00E+06	2350
88	2.47249e-08	0.00111198	0.0180117	0.780555	0.200321	1.00E+06	2375
89	3.18561e-08	0.00127113	0.0188663	0.780065	0.199798	1.00E+06	2400
90	4.0831e-08	0.00144898	0.0197404	0.779557	0.199253	1.00E+06	2425
91	5.20708e-08	0.00164719	0.0206337	0.779032	0.198687	1.00E+06	2450
92	6.60803e-08	0.00186754	0.0215457	0.778489	0.198097	1.00E+06	2475
93	8.34614e-08	0.00211191	0.0224758	0.777928	0.197484	1.00E+06	2500
94	1.04929e-07	0.00238227	0.0234235	0.777347	0.196847	1.00E+06	2525
95	1.3133e-07	0.00268068	0.0243883	0.776747	0.196184	1.00E+06	2550
96	1.6366e-07	0.0030093	0.0253695	0.776126	0.195495	1.00E+06	2575
97	2.03089e-07	0.00337039	0.0263665	0.775485	0.194778	1.00E+06	2600
98	2.50986e-07	0.00376631	0.0273787	0.774823	0.194032	1.00E+06	2625
99	3.08943e-07	0.00419949	0.0284052	0.774138	0.193257	1.00E+06	2650
100	3.78812e-07	0.00467248	0.0294453	0.773431	0.19245		1.00E+06	2675
101	4.62734e-07	0.00518787	0.0304983	0.772701	0.191612	1.00E+06	2700
102	5.63177e-07	0.00574838	0.0315632	0.771947	0.190741	1.00E+06	2725
103	6.82981e-07	0.00635677	0.0326393	0.771169	0.189834	1.00E+06	2750
104	8.25397e-07	0.00701589	0.0337255	0.770365	0.188893	1.00E+06	2775
105	9.94141e-07	0.00772863	0.0348208	0.769536	0.187914	1.00E+06	2800
